StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
NC,37159,59822,1995,0,35,84761,0,0,531,0,0,0,92,0,0,876,0,32168,124,58,66,0,0,0,0,32,0,240,91544,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,138,0,0,0,0,3,0,8159,0,50,20,3,24,0,0,0,0,0,0,0,42288,0,133820,51954,16904,7025,650,579986,139823,1883,12724,232830,2974,560,0,59,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,905,10,0,13,0,0,0,327,194,0,29,0,0,2,0,0,0,0,0,0,0,2097,60931,1995,362,119055,2383,0,34276,97,0,0
NC,37161,11058,1,0,31,8547,0,0,0,0,0,0,50,0,0,415,0,2962,156,25,139,0,0,0,0,0,0,26,62531,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,164,0,0,0,0,103,0,1082,0,794,1547,0,29,0,0,0,0,0,0,0,9012,0,127225,23311,8574,3923,8422,903212,195694,2902,65581,187339,2709,407,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,80,0,0,0,1,0,0,10,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10,11059,1,31,11521,60,0,3378,27,0,0
NC,37163,195664,97336,0,195,335149,1,18861,44934,0,0,0,0,0,0,1135,0,69000,4261,42,4043,0,0,0,0,0,0,5,156363,0,0,0,91,0,81,0,41107,0,1884,75,335,0,0,17,2,0,0,41,0,6545,0,10412,0,0,0,62,0,0,0,62,0,0,0,0,15822,0,115619,30005,5543,1418,5060,1931,382962,20097,499345,26329,605078,23950,0,0,0,0,0,950,0,0,0,182,0,352,0,0,388,0,4,941,0,0,2,0,0,2,0,0,0,0,7,0,358,0,2270,55,0,0,0,0,0,0,0,14,195673,97336,195,404521,21,0,70137,400,950,0
NC,37165,38860,27341,0,502,72687,0,4371,12,0,0,0,0,0,0,277,0,23434,316,56,11,0,0,0,0,0,0,6,10776,0,0,0,0,0,6,0,19,0,0,0,0,0,0,2408,0,0,0,0,2,5306,0,14498,0,44,0,0,0,0,0,0,0,0,0,0,6416,0,48069,19186,7761,1523,2057,15526,237474,1881,107111,33125,237566,4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0,0,0,3,38866,27341,502,96217,3,0,23717,149,0,0
NC,37167,64316,44132,0,91,45225,1,0,20,0,0,0,95,0,0,707,0,64270,115,181,28,0,0,0,0,0,0,39,77741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,16,0,1040,0,32,1,0,0,0,0,0,0,0,0,0,29446,0,83502,15602,6775,3283,448,445839,117680,3755,9916,145406,940,291,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,117,0,4,0,0,0,0,23,298,773,0,0,0,0,0,0,0,0,0,0,604,64807,44430,91,110872,722,0,65626,1071,0,0
NC,37169,18336,14,0,71,23870,0,6,4647,0,0,0,26,0,0,1121,0,1287,91,8,0,0,0,0,0,1,0,110,83806,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4699,0,35,24,1,7,0,0,0,0,0,0,0,15185,0,82143,8455,2597,1083,391,799333,106611,4530,27983,124008,1013,163,0,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,14,0,0,0,2,9,0,1,0,0,7,0,0,0,0,0,0,0,25,18356,14,73,25183,60,0,2421,9,0,0
NC,37171,86175,19,0,188,54496,0,4,11395,0,0,0,2,0,0,287,0,9457,33,12,2,0,0,0,0,3,0,97,163171,0,0,0,0,0,12,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2709,0,52,559,9,4,0,0,0,0,0,0,0,4773,0,122696,29492,9739,3095,463,808826,87383,19048,31618,100398,438,102,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,0,0,43,0,0,0,2,1,0,1,0,0,23,0,0,0,0,0,0,0,761,86202,19,190,64715,764,0,9772,13,0,0
NC,37173,959,0,0,0,385,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,4786,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,67,0,0,0,0,0,0,2,0,0,3,0,69,0,0,0,0,0,0,0,30501,0,44907,4550,1720,355,1495,1362829,86683,6658,4237,4875,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,37,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,394,42,0,47,0,0,0
NC,37175,8633,0,0,0,8855,0,0,0,0,0,0,0,0,0,2,0,71,0,0,0,0,0,0,0,0,0,10,10427,0,0,0,101,0,1,0,0,0,0,0,0,0,0,0,229,0,0,0,0,509,0,466,0,2,383,0,141,0,0,0,0,0,0,0,6509,0,82481,7562,3094,1176,546,887218,49180,7353,3088,17137,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8643,0,0,8926,0,0,83,0,0,0
NC,37177,118688,8881,0,7,110253,1,14,20,0,0,0,0,0,0,28,0,40920,0,1,3,0,0,0,0,0,0,0,106,0,0,0,2,273,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,70,0,397,0,0,0,6,0,0,0,33,0,0,0,9,34631,0,23999,3192,422,48,268,86,13533,62,37514,2697,705343,45905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,118688,8881,7,151173,0,0,40948,1,0,0
NC,37179,172064,5115,0,1099,159872,0,16,152,0,0,0,9,0,0,3399,0,250120,324,269,183,0,0,0,0,29,0,230,76789,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,6,0,0,0,0,73,0,2654,0,48,1,4,3,0,0,0,0,0,0,0,9766,0,150403,65718,21324,8779,1804,645764,121627,5341,11176,122044,2141,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1426,61,0,5,0,0,0,137,7,0,255,0,0,0,0,0,0,0,0,0,0,31,173558,5115,1236,410278,47,0,255082,585,0,0
NC,37181,6088,650,0,119,41013,0,60,5737,0,0,0,0,0,0,3767,0,6030,71,93,256,0,0,0,0,0,0,3,42562,0,0,0,0,0,49,0,45,0,22,4,71,0,0,1,0,0,0,7,1,328,0,9795,0,70,0,6,0,0,0,19,0,0,0,0,47334,0,54432,16308,6458,3110,1165,283604,142492,24911,38095,33798,7581,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,3,0,0,0,1,0,1,72,0,1,0,0,0,0,2,0,0,0,22,6098,651,120,47137,22,0,9809,165,0,0
NC,37183,11993,1480,0,189,91481,15,424,11185,0,0,0,0,0,0,2721,0,9266,5771,442,371,0,0,0,0,0,0,24,57137,0,0,0,1,0,1017,0,2802,0,146,0,28,0,0,11,0,0,0,7,0,2329,0,3054,0,443,0,19,0,0,0,37,0,0,0,0,69583,0,494996,241870,122645,27751,8817,559791,392677,67724,55571,174694,45424,2216,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,70,0,0,1,2,0,146,0,0,0,3,4,7,99,0,2,0,0,0,0,3,0,0,0,95,12000,1487,192,100941,99,0,11998,543,1,0
NC,37185,11575,1815,0,93,40602,6,121,3818,0,0,0,0,0,0,1866,0,10962,45,113,611,0,0,0,0,0,0,26,63770,0,0,0,0,0,25,0,65,0,48,3,24,0,0,6,0,0,0,5,0,784,0,28389,0,90,0,18,0,0,0,9,0,0,0,0,43819,0,62268,7884,1148,162,972,444487,374441,22982,86394,26455,38825,883,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1,1323,0,4,0,0,0,0,0,0,0,0,182,11611,1816,93,53069,182,0,12829,1472,3,0
NC,37187,147501,47036,0,109,181820,8,3846,762,0,0,0,0,0,0,818,0,27641,0,1,15,0,0,0,0,0,0,0,265,0,0,0,373,23,12,0,19,0,2,0,0,0,0,0,0,0,0,592,0,2395,0,2287,0,0,0,1,0,0,0,96,0,0,0,36,87266,0,37805,6113,1360,137,774,662,60712,528,75836,14487,352422,32082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,147507,47036,109,209472,0,0,28459,6,0,0
NC,37189,795,1,0,0,149,0,0,0,0,0,0,0,0,0,6,0,174,0,2,0,0,0,0,0,1,0,96,31154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53,0,3,59,1,1193,0,0,0,0,0,0,0,699,0,75331,7722,6261,1783,956,693802,13183,2371,11035,52045,70,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,165,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,798,1,0,323,2,0,181,2,0,0
NC,37191,132488,49904,0,58,252601,1,13843,34064,0,0,0,0,0,0,360,0,80214,105,42,1351,0,0,0,0,0,0,111,74587,0,0,0,1,0,10,0,20280,0,729,4,276,0,0,0,0,0,0,11,0,1323,0,13878,0,34,0,102,0,0,0,125,0,0,0,5,19646,0,103711,39795,15089,5132,3116,15016,134254,10146,186351,13550,363335,15220,0,0,0,0,0,1,0,0,0,0,0,3,0,0,20,0,0,56,0,0,89,6,0,1,0,0,0,0,0,0,552,0,72,23,0,0,0,52,0,0,0,5,132583,49904,58,333372,5,0,80663,600,1,0
NC,37193,53635,17,0,74,17655,0,0,2709,0,0,0,13,0,0,428,0,2087,7,13,14,0,0,0,0,26,0,47,106306,0,0,0,1,0,28,0,2,0,0,0,0,0,0,0,0,23,0,0,0,1,0,1990,0,108,1740,3,39,0,0,0,0,0,0,0,8940,0,100339,21606,7373,2213,933,1472924,100744,51104,48753,182146,479,208,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,794,56,0,477,0,0,0,2,24,0,3,0,0,16,0,0,0,0,0,0,0,65,54509,17,76,19810,102,0,3311,72,0,0
NC,37195,52668,51132,0,177,176310,2,8905,33488,0,0,0,0,0,0,802,0,29576,102,25,97,0,0,0,0,0,0,23,19093,0,0,0,1,0,22,0,26070,0,178,0,43,0,0,0,0,0,0,71,0,765,0,9766,0,215,0,949,0,0,0,404,0,0,0,0,19315,0,67773,35727,13081,3848,2232,46892,127543,6159,91850,27412,221075,6138,0,0,0,0,0,20,0,0,0,0,0,111,0,0,4,0,1,29,0,0,0,0,0,1,0,0,0,0,0,0,186,0,12,1,0,0,0,6,0,0,0,0,52668,51132,177,206072,0,0,30378,211,20,0
NC,37197,88370,17,0,425,98162,0,22,11694,0,0,0,16,0,0,596,0,16465,29,24,27,0,0,0,0,18,0,184,81556,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,4,0,0,0,0,1,0,9974,0,23,83,3,15,0,0,0,0,0,0,0,6938,0,66709,13866,3337,1153,363,415844,38335,3152,16591,92885,542,107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,2,0,15,0,0,0,2,24,0,9,0,0,1,0,0,0,0,0,0,0,2252,89762,17,427,116888,2292,0,18429,35,0,0
NC,37199,752,0,0,0,244,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0,0,0,0,0,0,34,11135,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2,0,67,0,0,464,0,157,0,0,0,0,0,0,0,1140,0,48192,3156,1272,279,380,762601,22850,4055,4202,39742,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,292,0,0,114,0,0,0
ND,38001,229443,0,0,1752,34945,105057,0,0,0,0,0,12177,66171,609022,23347,0,0,1257,11833,9315,0,59125,5254,59,0,16,79397,186362,0,21,0,3865,0,26,0,0,0,0,0,0,0,5448,15420,0,0,0,0,22,0,0,5238,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,89478,7004,720,98,287,2286,95,9,1047,1245912,17300,1631,0,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229443,0,1754,34945,12177,66171,23349,11833,0,0
ND,38003,681420,0,0,311,1760957,5192,0,0,0,0,0,22758,409,433854,191,0,0,1509,1843,168,0,7251,433,0,0,0,39008,23368,0,17,353,35503,125,68,0,0,0,0,2,0,0,0,11312,0,0,0,0,0,18,0,2282,0,0,0,0,0,0,0,0,0,0,0,0,156866,0,176668,12731,3867,392,76,29149,1258,403,280,591567,20686,330261,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,681420,0,311,1760957,22758,409,191,1843,0,0
ND,38005,217506,0,0,1106,950699,8818,0,0,0,0,0,69618,3955,764210,638,0,0,500,11875,2376,0,44071,2763,0,0,4,47620,94624,0,11,11,115330,285,3,0,0,0,0,0,0,0,4,6150,0,0,0,0,21,7,0,9529,0,0,0,0,0,0,0,0,0,0,0,0,423352,0,156624,8889,2210,164,74,27370,593,11,173,818174,41670,310764,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217506,0,1106,950699,69618,3955,638,11875,0,0
ND,38007,9949,0,0,28,1820,14275,0,0,0,0,0,11748,4290,148477,8469,0,0,709,4914,1976,0,10215,206,1,0,4,40113,205823,0,33,0,39,0,14,0,0,0,0,0,0,0,1904,7354,0,0,0,0,7,0,0,7620,0,0,0,0,0,0,0,0,0,0,0,0,16260,0,37582,8510,595,75,99746,217858,78216,7728,510173,1840957,18659,2372,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,0,28,1820,11748,4290,8469,4914,0,0
ND,38009,113243,0,0,855,1199072,6374,0,0,0,0,0,39490,36639,1281160,637,0,0,380,15437,1553,0,404208,9046,1,0,1807,54986,127959,0,7,0,46853,0,1,0,0,0,0,0,0,0,32,41064,0,0,0,0,9,0,0,4733,0,0,0,0,0,0,0,0,0,0,0,0,107158,0,206247,11221,2060,369,434,239511,70,3,297,698986,8326,224151,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113243,0,858,1199072,39490,36639,640,15437,0,0
ND,38011,101609,0,0,1020,5404,32898,0,0,0,0,0,34999,114671,428334,12187,0,0,313,8288,11506,0,20473,13269,1192,0,94,156114,241961,0,138,0,8852,0,38,0,0,0,0,0,0,0,9646,37601,0,0,0,0,134,0,0,10806,0,0,0,0,0,0,0,0,0,0,0,0,20962,0,98756,8573,1189,234,1342,1367,2067,44,193302,1759825,10796,4622,0,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101609,0,1026,5404,34999,114671,12193,8288,0,0
ND,38013,4105,0,0,150,225077,8540,0,0,0,0,0,14640,249084,648683,1746,0,0,89,5550,1458,0,292864,42050,9,0,1457,19777,138493,0,65,1,6094,1,1,0,0,0,0,0,0,0,11039,79021,0,0,0,0,36,0,0,29540,0,0,0,0,0,0,0,0,0,0,0,0,90693,0,116346,19190,959,91,5972,18885,43,98,2461,1046899,5133,162353,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,0,150,225077,14640,249084,1746,5550,0,0
ND,38015,250258,0,0,3757,539582,31944,0,0,0,0,0,32260,40885,372299,5306,0,0,2474,22092,8122,0,35492,7188,0,0,3,94300,196745,0,754,1,25327,76,161,0,0,0,0,0,0,0,70,45804,0,0,0,0,24,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,192459,0,192143,38209,19427,4351,2809,11998,11,9,346,2394546,43978,181863,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250258,0,3760,539582,32260,40885,5309,22092,0,0
ND,38017,1300906,0,0,72,2191057,67218,0,0,0,0,0,40619,615,560545,1121,0,0,1043,472,66,0,211,13,0,0,0,42780,14350,0,2,85977,39823,143,31,0,0,0,0,3,0,0,0,1503,0,0,0,0,0,1337,0,783,0,0,0,0,0,0,0,0,0,0,0,0,41427,0,249881,82013,44159,17270,113,44978,141,52,76,106082,50122,100491,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1300906,0,72,2191057,40619,615,1121,472,0,0
ND,38019,42883,0,0,52,649723,18398,0,0,0,0,0,44944,19530,1451449,57,0,0,139,1089,76,0,1168770,6855,0,0,1212,7956,10225,0,9,252,22814,24,2,0,0,0,0,0,0,0,0,42667,0,0,0,0,32,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,26799,0,163797,11703,2859,340,89,174177,5882,50,109,218009,16665,234842,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42883,0,52,649723,44944,19530,57,1089,0,0
ND,38021,648420,0,0,139,1023451,4453,0,0,0,0,0,3976,117,118644,2776,0,0,5247,5085,814,0,320,42,0,0,1,64657,44647,0,2435,72,8134,6464,601,0,0,0,0,724,0,0,0,2855,0,0,0,0,5,11,0,487,0,0,0,0,0,0,0,0,0,0,0,0,117384,0,117369,5158,2039,461,211,32024,110,8,11019,830444,1594,222989,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,648420,0,139,1023451,3976,117,2776,5085,0,0
ND,38023,5767,0,0,842,115737,12328,0,0,0,0,0,11357,883455,372934,2200,0,0,86,6711,1569,0,226048,60342,3498,0,1875,41928,200258,0,16,242,22943,1046,1,0,0,0,0,0,0,0,198213,146257,0,0,0,0,87,8,0,43613,0,0,0,0,0,0,0,0,0,0,0,0,144510,0,134684,12527,759,33,4794,2165,166,104,28710,866021,4985,164529,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767,0,842,115737,11357,883455,2200,6711,0,0
ND,38025,104374,0,0,1215,10906,53149,0,0,0,0,0,26647,11945,780382,16922,0,0,1030,27670,13901,0,38903,3707,236,0,1937,112967,404250,0,4009,0,4265,6,44,0,0,0,0,0,0,0,4660,17342,0,0,0,0,31,1,0,14010,0,0,0,0,0,0,0,0,0,0,0,0,226326,0,116357,11966,651,149,81772,505213,19182,9179,134181,3182697,35355,13881,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104374,0,1218,10906,26647,11945,16925,27670,0,0
ND,38027,109075,0,0,51,395424,11119,0,0,0,0,0,16759,199,232952,9,0,0,899,8487,1073,0,12464,1010,0,0,5,36783,87591,0,8,0,18226,5,1,0,0,0,0,0,0,0,0,7069,0,0,0,0,2,1,0,255,0,0,0,0,0,0,0,0,0,0,0,0,69849,0,69408,2303,434,22,57,16794,411,4,98,592897,14134,147957,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109075,0,51,395424,16759,199,9,8487,0,0
ND,38029,439514,0,0,4495,630955,241307,0,0,0,0,0,20077,10669,400270,3704,0,0,5144,53582,7798,0,11394,1006,0,0,1,104754,74873,0,62,0,4362,4698,2,0,0,0,0,0,0,0,2019,11006,0,0,0,0,105,0,0,5509,0,0,0,0,0,0,0,0,0,0,0,0,194470,0,135321,9021,1391,324,151,9848,28,3,1151,2046216,5687,32869,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439514,0,4495,630955,20077,10669,3704,53582,0,0
ND,38031,265794,0,0,50,677752,10292,0,0,0,0,0,27400,1465,266146,666,0,0,963,2578,1160,0,8213,335,0,0,80,21974,20424,0,41,1,13326,5,0,0,0,0,0,0,0,0,3,5347,0,0,0,0,20,4,0,883,0,0,0,0,0,0,0,0,0,0,0,0,51394,0,80089,4370,1048,111,27,7638,288,3,69,232700,4203,154188,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,265794,0,50,677752,27400,1465,666,2578,0,0
ND,38033,39626,0,0,241,538,15445,0,0,0,0,0,11152,167125,135305,9670,0,0,477,9838,2477,0,17478,1657,64,0,1056,32647,170211,0,2923,4,3302,1,1075,0,0,0,0,0,0,0,48215,47211,0,0,0,0,4,0,0,13796,0,0,0,0,0,0,0,0,0,0,0,0,5230,0,47723,7458,404,70,36677,68754,8699,2901,258163,1704466,9771,2256,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39626,0,241,538,11152,167125,9670,9838,0,0
ND,38035,528041,0,0,27,1142454,42779,0,0,0,0,0,20825,782,783070,2337,0,0,1168,890,319,0,24602,69,0,0,47,30651,357104,0,7,132600,294513,35448,45,0,0,0,0,0,0,0,0,13637,0,0,0,0,0,257,0,254,0,0,0,0,0,0,0,0,0,0,0,0,42017,0,204544,41802,19786,6110,92,80497,2810,5189,171,184721,60957,82704,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528041,0,27,1142454,20825,782,2337,890,0,0
ND,38037,241593,0,0,18973,95835,147559,0,0,0,0,0,11444,3873,576155,14835,0,0,7999,44180,27847,0,40119,3861,309,0,1,112079,329961,0,33,0,5665,14,8,0,0,0,0,0,0,0,116,5389,0,0,0,0,278,0,0,13516,0,0,0,0,0,0,0,0,0,0,0,0,32921,0,142402,4607,593,47,2676,47856,87,41,200,2806184,49823,4565,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241593,0,18987,95835,11444,3873,14849,44180,0,0
ND,38039,158218,0,0,274,584665,2361,0,0,0,0,0,22111,85,320321,79,0,0,1001,1697,470,0,4650,35,0,0,1,39311,21161,0,22,5,38387,5,2,0,0,0,0,0,0,0,0,2658,0,0,0,0,0,1033,0,587,0,0,0,0,0,0,0,0,0,0,0,0,60990,0,81879,3268,670,98,26,15132,879,52,62,502101,17231,179445,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,158218,0,274,584665,22111,85,79,1697,0,0
ND,38041,161061,0,0,955,44551,87303,0,0,0,0,0,10416,69204,1272435,16893,0,0,2344,4400,7955,0,289438,14985,157,0,26,39475,142742,0,567,0,10552,1,3,0,0,0,0,0,0,0,611,23862,0,0,0,0,38,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,10485,0,113912,6957,555,67,283,2742,38,37,994,904294,17204,1971,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161061,0,972,44551,10416,69204,16910,4400,0,0
ND,38043,143473,0,0,12157,402460,8759,0,0,0,0,0,18425,5735,246153,989,0,0,8027,42361,11964,0,16034,8117,0,0,4,121913,287886,0,6099,1,5546,18462,237,0,0,0,0,0,0,0,4179,19221,0,0,0,0,1162,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,449555,0,122079,4751,767,77,4984,1806,23,3,707,1945775,912,200378,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143473,0,12157,402460,18425,5735,989,42361,0,0
ND,38045,618356,0,0,421,1388401,3688,0,0,0,0,0,4818,76,200895,905,0,0,4794,3958,220,0,437,18,0,0,1,41488,22528,0,98,36,16652,2062,24,0,0,0,0,1,0,0,0,3007,0,0,0,0,5,7,0,384,0,0,0,0,0,0,0,0,0,0,0,0,103953,0,137896,4669,1742,282,84,21165,135,28,6137,523681,3780,194619,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,618356,0,421,1388401,4818,76,905,3958,0,0
ND,38047,159175,0,0,4111,520160,22555,0,0,0,0,0,12439,880,236665,381,0,0,11832,27101,4846,0,4189,1154,0,0,7,50561,135828,0,92,0,1431,11,0,0,0,0,0,0,0,0,588,3293,0,0,0,0,108,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,283440,0,91270,4123,696,151,70,2123,47,0,6566,1262799,606,59470,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159175,0,4111,520160,12439,880,381,27101,0,0
